model,method_type,contamination,n_estimators,max_features,feature_set,anomalies_detected,anomaly_pct,total_days,true_positives,success,n_neighbors,eps,min_samples,threshold,window,period,span
EWM_ZScore,EWM_ZScore,,,,order_count,2,0.3,614,1,no,,,,1.5,,,7.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,3,0.5,614,0,no,,,,1.5,,,7.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.0,,,7.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,2.0,,,7.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.0,,,7.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.5,,,7.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,2.5,,,7.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.5,,,7.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.0,,,7.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.0,,,7.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.0,,,7.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,,,7.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,,,7.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,,,7.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,19,3.1,614,1,yes,,,,1.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,order_count,21,3.4,614,1,yes,,,,1.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,22,3.6,614,1,yes,,,,1.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.0,,,10.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,2.0,,,10.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.0,,,10.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,2.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.0,,,10.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.0,,,10.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.0,,,10.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,,,10.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,31,5.0,614,2,yes,,,,1.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,order_count,42,6.8,614,1,yes,,,,1.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,40,6.5,614,1,yes,,,,1.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,4,0.7,614,1,no,,,,2.0,,,14.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,2.0,,,14.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,6,1.0,614,0,yes,,,,2.0,,,14.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,2.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,2.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,2.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.0,,,14.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.0,,,14.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.0,,,14.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,,,14.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,52,8.5,614,2,yes,,,,1.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,order_count,52,8.5,614,1,yes,,,,1.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,49,8.0,614,2,yes,,,,1.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,10,1.6,614,1,yes,,,,2.0,,,21.0
EWM_ZScore,EWM_ZScore,,,,order_count,7,1.1,614,1,yes,,,,2.0,,,21.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,9,1.5,614,0,yes,,,,2.0,,,21.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,2,0.3,614,1,no,,,,2.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,2.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,4,0.7,614,0,no,,,,2.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,1,0.2,614,1,no,,,,3.0,,,21.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,3.0,,,21.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.0,,,21.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,0,0.0,614,0,no,,,,3.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,order_count,0,0.0,614,0,no,,,,3.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,,,21.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,63,10.3,614,2,yes,,,,1.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,order_count,63,10.3,614,1,yes,,,,1.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,51,8.3,614,3,yes,,,,1.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,16,2.6,614,1,yes,,,,2.0,,,30.0
EWM_ZScore,EWM_ZScore,,,,order_count,11,1.8,614,1,yes,,,,2.0,,,30.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,15,2.4,614,0,yes,,,,2.0,,,30.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,3,0.5,614,1,no,,,,2.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,2.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,5,0.8,614,0,no,,,,2.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,2,0.3,614,1,no,,,,3.0,,,30.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,3.0,,,30.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,2,0.3,614,0,no,,,,3.0,,,30.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,1,0.2,614,1,no,,,,3.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,3.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,0,0.0,614,0,no,,,,3.5,,,30.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,81,13.2,614,2,yes,,,,1.5,,,45.0
EWM_ZScore,EWM_ZScore,,,,order_count,70,11.4,614,1,yes,,,,1.5,,,45.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,48,7.8,614,3,yes,,,,1.5,,,45.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,16,2.6,614,1,yes,,,,2.0,,,45.0
EWM_ZScore,EWM_ZScore,,,,order_count,15,2.4,614,1,yes,,,,2.0,,,45.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,17,2.8,614,0,yes,,,,2.0,,,45.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,6,1.0,614,1,yes,,,,2.5,,,45.0
EWM_ZScore,EWM_ZScore,,,,order_count,3,0.5,614,1,no,,,,2.5,,,45.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,7,1.1,614,0,yes,,,,2.5,,,45.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,3,0.5,614,1,no,,,,3.0,,,45.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,3.0,,,45.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,4,0.7,614,0,no,,,,3.0,,,45.0
EWM_ZScore,EWM_ZScore,,,,daily_revenue,1,0.2,614,1,no,,,,3.5,,,45.0
EWM_ZScore,EWM_ZScore,,,,order_count,1,0.2,614,1,no,,,,3.5,,,45.0
EWM_ZScore,EWM_ZScore,,,,avg_order_value,1,0.2,614,0,no,,,,3.5,,,45.0
